prairie_gourd.n.01	fruit.n.01
plumcot.n.02	fruit.n.01
cortland.n.01	apple.n.01
muskmelon.n.02	melon.n.01
buckthorn_berry.n.01	fruit.n.01
bramley's_seedling.n.01	pome.n.01
cox's_orange_pippin.n.01	apple.n.01
bing_cherry.n.01	drupe.n.01
baldwin.n.03	fruit.n.01
heart_cherry.n.02	drupe.n.01
cottonseed.n.01	fruit.n.01
stayman_winesap.n.01	apple.n.01
thompson_seedless.n.01	edible_fruit.n.01
valencia_orange.n.01	fruit.n.01
currant.n.01	berry.n.01
sloe.n.03	drupe.n.01
pippin.n.01	fruit.n.01
casaba.n.01	fruit.n.01
temple_orange.n.02	fruit.n.01
muscadine.n.02	fruit.n.01
black_walnut.n.02	walnut.n.01
slipskin_grape.n.01	edible_fruit.n.01
fig.n.04	fruit.n.01
safflower_seed.n.01	fruit.n.01
durian.n.02	fruit.n.01
pomegranate.n.02	fruit.n.01
macoun.n.01	fruit.n.01
eating_apple.n.01	edible_fruit.n.01
winter_melon.n.02	muskmelon.n.02
pyrene.n.02	seed.n.01
navel_orange.n.01	citrus.n.01
mast.n.02	fruit.n.01
empire.n.05	eating_apple.n.01
genipap.n.01	fruit.n.01
pine_nut.n.01	seed.n.01
hog_plum.n.03	fruit.n.01
sloe.n.03	edible_fruit.n.01
cortland.n.01	fruit.n.01
ash-key.n.01	fruit.n.01
apricot.n.02	edible_fruit.n.01
durian.n.02	edible_fruit.n.01
pomegranate.n.02	edible_fruit.n.01
red_delicious.n.01	fruit.n.01
amarelle.n.02	sour_cherry.n.03
eating_apple.n.01	fruit.n.01
brazil_nut.n.02	nut.n.01
beach_plum.n.02	fruit.n.01
persimmon.n.02	edible_fruit.n.01
mango.n.02	edible_fruit.n.01
accessory_fruit.n.01	fruit.n.01
buckeye.n.01	fruit.n.01
cohune_nut.n.01	seed.n.01
cumin.n.02	edible_seed.n.01
black_currant.n.02	fruit.n.01
capulin.n.02	cherry.n.03
calabar_bean.n.01	seed.n.01
cherimoya.n.02	edible_fruit.n.01
coconut.n.02	fruit.n.01
drupe.n.01	fruit.n.01
bullock's_heart.n.02	custard_apple.n.02
bilberry.n.03	fruit.n.01
sweet_orange.n.01	citrus.n.01
catawba.n.02	slipskin_grape.n.01
lime.n.06	fruit.n.01
morello.n.02	cherry.n.03
sultana.n.01	vinifera_grape.n.02
kernel.n.02	grain.n.07
kiwi.n.03	fruit.n.01
delicious.n.01	fruit.n.01
clementine.n.02	edible_fruit.n.01
dried_fruit.n.01	edible_fruit.n.01
vinifera_grape.n.02	grape.n.01
bing_cherry.n.01	cherry.n.03
olive.n.01	fruit.n.01
granadilla.n.04	edible_fruit.n.01
jonathan.n.01	pome.n.01
red_currant.n.02	fruit.n.01
medlar.n.04	edible_fruit.n.01
hickory_nut.n.01	fruit.n.01
banana.n.02	fruit.n.01
pumpkin_seed.n.01	seed.n.01
edible_nut.n.01	seed.n.01
heart_cherry.n.02	cherry.n.03
damson.n.01	edible_fruit.n.01
eating_apple.n.01	apple.n.01
mangosteen.n.02	edible_fruit.n.01
avocado.n.01	edible_fruit.n.01
persian_melon.n.02	muskmelon.n.02
berry.n.01	fruit.n.01
dewberry.n.02	edible_fruit.n.01
peanut.n.04	seed.n.01
acerola.n.02	berry.n.01
macadamia_nut.n.02	fruit.n.01
amaranth.n.01	seed.n.01
sour_gourd.n.03	edible_fruit.n.01
boysenberry.n.02	fruit.n.01
honeydew.n.01	winter_melon.n.02
chestnut.n.03	nut.n.01
pippin.n.01	edible_fruit.n.01
muscadine.n.02	edible_fruit.n.01
coquilla_nut.n.01	seed.n.01
chincapin.n.01	fruit.n.01
pome.n.01	fruit.n.01
fig.n.04	edible_fruit.n.01
currant.n.03	raisin.n.01
pip.n.03	fruit.n.01
broad_bean.n.01	fruit.n.01
pine_nut.n.01	fruit.n.01
gooseberry.n.02	fruit.n.01
flame_tokay.n.01	tokay.n.02
sloe.n.03	fruit.n.01
quince.n.02	edible_fruit.n.01
rye.n.01	fruit.n.01
linseed.n.01	fruit.n.01
gourd.n.02	fruit.n.01
peach.n.03	edible_fruit.n.01
amaranth.n.01	grain.n.07
grapefruit.n.02	edible_fruit.n.01
quandong_nut.n.01	nut.n.01
pippin.n.01	eating_apple.n.01
cashew.n.02	seed.n.01
tonka_bean.n.01	seed.n.01
kiwi.n.03	edible_fruit.n.01
soy.n.01	fruit.n.01
calabar_bean.n.01	bean.n.02
mulberry.n.02	edible_fruit.n.01
acerola.n.02	fruit.n.01
castor_bean.n.01	oilseed.n.01
grimes'_golden.n.01	fruit.n.01
pearmain.n.01	apple.n.01
baldwin.n.03	eating_apple.n.01
amarelle.n.02	drupe.n.01
sweet_cherry.n.02	cherry.n.03
jujube.n.02	edible_fruit.n.01
betel_nut.n.01	fruit.n.01
seeded_raisin.n.01	dried_fruit.n.01
golden_delicious.n.01	pome.n.01
seckel.n.01	pome.n.01
citrus.n.01	fruit.n.01
sweet_calabash.n.02	edible_fruit.n.01
ackee.n.01	edible_fruit.n.01
jaffa_orange.n.01	orange.n.01
carob.n.01	fruit.n.01
garden_pea.n.01	pea.n.02
nut.n.01	seed.n.01
pea.n.02	fruit.n.01
net_melon.n.02	fruit.n.01
plumcot.n.02	edible_fruit.n.01
bullock's_heart.n.02	edible_fruit.n.01
field_pea.n.01	pod.n.02
bean.n.02	seed.n.01
cherimoya.n.02	custard_apple.n.02
prima.n.01	apple.n.01
morello.n.02	drupe.n.01
gooseberry.n.02	edible_fruit.n.01
nectarine.n.02	edible_fruit.n.01
ear.n.05	fruit.n.01
raisin.n.01	fruit.n.01
stayman_winesap.n.01	pome.n.01
empire.n.05	pome.n.01
cantaloup.n.02	muskmelon.n.02
temple_orange.n.02	citrus.n.01
bunya_bunya.n.02	edible_nut.n.01
lanseh.n.01	edible_fruit.n.01
jonathan.n.01	eating_apple.n.01
valencia_orange.n.01	citrus.n.01
cherry.n.03	drupe.n.01
sapodilla.n.02	edible_fruit.n.01
pulasan.n.02	edible_fruit.n.01
cherry.n.03	fruit.n.01
jaboticaba.n.02	fruit.n.01
ribier.n.01	vinifera_grape.n.02
acerola.n.02	edible_fruit.n.01
thompson_seedless.n.01	vinifera_grape.n.02
melon_ball.n.01	fruit.n.01
newtown_wonder.n.01	apple.n.01
